property_id,transaction_date,listing_price,num_bedrooms,num_bathrooms,living_area_sqft,lot_area_sqft,num_floors,is_waterfront,view_rating,condition,grade,above_grade_sqft,basement_sqft,year_built,year_renovated,zip_code,latitude,longitude,living_area_sqft15,lot_area_sqft15
-0.023782604594876796,-0.05076859752302175,0.0363617891289976,0.02847210442920317,-0.12498193347933255,-0.05875258685942474,-0.008958249506243462,-0.26376794550864574,0.01665315744382,0.045989736655110136,1.0,-0.14467367120300112,-0.15821361637833037,0.17410491386822372,-0.3614165622486667,-0.06061778657589315,0.0030255238950836444,-0.01494100639317118,-0.10650044793619189,-0.09282426801729293,-0.003405522984210953
0.008130454124347762,-0.03991232151036958,0.667434256020237,0.35696672535960655,0.6649825338780713,0.7627044764584702,0.11362112362862928,0.4581825136719469,0.08277491386769557,0.2513205845144914,-0.1446736712030011,1.0,0.7559229376236448,0.16839182490499102,0.44696320492660985,0.01441428072081462,-0.18486209290778616,0.11408405711843426,0.19837215305769026,0.7132020930151741,0.11924789717525151
-0.010842134111381468,-0.027924466089453277,0.605567298356078,0.47760016142913675,0.6853424758761589,0.8765965986813173,0.18351228086523363,0.5238847102851495,0.07207459167209784,0.16764934410325252,-0.15821361637833037,0.7559229376236449,1.0,-0.05194330677072736,0.42389835166374407,0.023284687865467748,-0.26118997650344017,-0.0008164985699428023,0.34380301746054476,0.7318702923539869,0.1940498618896691
-0.005151125085848325,-0.019469040979808606,0.32381602071198373,0.30309337532066255,0.28377003400466805,0.4350429736698211,0.015286201646172783,-0.24570454227369745,0.08058793895429239,0.27694657876758366,0.17410491386822372,0.16839182490499105,-0.05194330677072736,1.0,-0.13312409890106996,0.0713229017418486,0.07484460782167882,0.11053795797515016,-0.14476477384167166,0.20035498339424251,0.01727618055749456
0.021380128145110214,-0.0003552909723586643,0.054011531494792715,0.15417806945248547,0.5060194382852533,0.31804876899644074,0.053080367025576114,0.48931942474365003,-0.026161085578767562,-0.05343985139232707,-0.3614165622486667,0.4469632049266098,0.42389835166374407,-0.13312409890106996,1.0,-0.22487351845188075,-0.3468691778552669,-0.14812240213763148,0.4093562026388813,0.3262288995957115,0.07095792639769039
-0.016906958648006978,-0.02450914509663649,0.12643379344089303,0.018840823118937196,0.050738977648059624,0.05536292687380499,0.007643505013563265,0.006338400758647838,0.09288483674709969,0.10391728817392447,-0.06061778657589315,0.01441428072081462,0.023284687865467748,0.07132290174184862,-0.22487351845188075,1.0,0.06435705728836362,0.02939760922234797,-0.06837236870284248,-0.0026725554490671147,0.007853765039699591
-0.008224324926144451,0.0014036397588460961,-0.05320285429832569,-0.1526684868103092,-0.203866273576263,-0.19943004289520588,-0.12957448631737445,-0.05912064167172363,0.030284727603295637,0.08482691692633465,0.0030255238950836435,-0.18486209290778616,-0.26118997650344017,0.07484460782167882,-0.3468691778552669,0.06435705728836362,1.0,0.2670479499818498,-0.5640716064422855,-0.2790329968559686,-0.14722106867123153
-0.0018909323665567822,-0.03285574549699177,0.3070034799952186,-0.008931009687774034,0.024572952765875997,0.052529462183605255,-0.08568278824268671,0.049614131020654643,-0.014273775643813949,0.006156732079339651,-0.014941006393171178,0.11408405711843426,-0.0008164985699428023,0.11053795797515016,-0.14812240213763148,0.02939760922234797,0.2670479499818498,1.0,-0.13551178360941663,0.048857932076690175,-0.08641880718900707
0.020798585594592415,-0.007019870763650967,0.02162624103930671,0.12947297533173424,0.22304184287268128,0.24022329754351576,0.22952085878466869,0.12541902806734428,-0.041910200137238944,-0.0783997123069793,-0.10650044793619187,0.19837215305769026,0.34380301746054476,-0.14476477384167166,0.4093562026388813,-0.06837236870284248,-0.5640716064422855,-0.13551178360941663,1.0,0.3346049838271991,0.2544512877403051
-0.0029010038053287495,-0.03151530641749393,0.5853789035795677,0.39163752396882384,0.5686342895782233,0.7564202590172211,0.1446081736665442,0.27988526508840605,0.08646313607953116,0.28043908199545503,-0.09282426801729293,0.7132020930151741,0.7318702923539869,0.20035498339424251,0.32622889959571155,-0.0026725554490671147,-0.2790329968559686,0.04885793207669017,0.3346049838271991,1.0,0.18319174870409807
-0.13879786589346807,0.0025656499870640114,0.08244715251948596,0.029244223645589946,0.0871753608175321,0.1832855513449469,0.7185567524330344,-0.01126918663134188,0.030703283138482834,0.0725745678159553,-0.003405522984210953,0.1192478971752515,0.1940498618896691,0.01727618055749456,0.07095792639769039,0.007853765039699591,-0.14722106867123153,-0.08641880718900707,0.2544512877403051,0.18319174870409807,1.0
